customer_id,group,revenue,clicks,conversions,session_duration,region,device_type
CUST_005010,Group_B,270.68,7.0,1.0,1.9,West,Mobile
CUST_003372,Group_B,13.02,10.0,1.0,20.7,North,Desktop
CUST_008482,Group_C,61.5,8.0,0.0,27.5,North,Tablet
CUST_001860,Group_A,131.79,11.0,1.0,14.7,South,Tablet
CUST_009831,Group_C,21.53,7.0,0.0,20.4,West,Desktop
CUST_006121,Group_B,153.66,13.0,0.0,14.7,East,Tablet
CUST_007036,Group_C,54.37,9.0,0.0,10.1,South,Tablet
CUST_009729,Group_C,177.15,15.0,0.0,12.6,East,Desktop
CUST_006348,Group_B,5.75,14.0,0.0,9.5,West,Mobile
CUST_008104,Group_C,2.74,13.0,0.0,30.3,West,Tablet
CUST_007555,Group_C,86.31,9.0,1.0,6.6,North,Tablet
CUST_003122,Group_B,42.08,11.0,0.0,16.0,South,Mobile
CUST_000388,Group_A,5.29,13.0,2.0,20.5,North,Mobile
CUST_001312,Group_A,32.61,18.0,1.0,17.0,North,Desktop
CUST_001033,Group_A,108.44,13.0,1.0,15.7,West,Mobile
CUST_008381,Group_C,5.23,5.0,0.0,12.7,West,Mobile
CUST_005968,Group_B,45.18,12.0,3.0,10.3,West,Tablet
CUST_004937,Group_B,5.57,14.0,2.0,22.9,South,Tablet
CUST_000932,Group_A,21.43,12.0,0.0,5.7,East,Mobile
CUST_004020,Group_B,12.24,11.0,1.0,9.2,West,Tablet
CUST_000692,Group_A,138.1,10.0,2.0,9.8,South,Mobile
CUST_005842,Group_B,10.89,13.0,1.0,23.0,East,Mobile
CUST_007325,Group_C,144.78,9.0,0.0,15.0,South,Desktop
CUST_000830,Group_A,27.88,16.0,0.0,12.6,South,Desktop
CUST_003499,Group_B,6.86,7.0,1.0,14.5,West,Tablet
CUST_002082,Group_A,17.57,10.0,0.0,17.4,West,Desktop
CUST_009312,Group_C,15.44,6.0,0.0,11.1,South,Desktop
CUST_009864,Group_C,7.69,8.0,1.0,17.6,West,Tablet
CUST_000045,Group_A,147.91,7.0,0.0,10.6,East,Mobile
CUST_003940,Group_B,1.35,10.0,0.0,32.6,North,Tablet
CUST_005796,Group_B,25.79,7.0,2.0,30.0,East,Tablet
CUST_005061,Group_B,29.8,12.0,0.0,0.0,North,Mobile
CUST_004320,Group_B,29.52,6.0,1.0,16.6,East,Tablet
CUST_002966,Group_A,10.76,10.0,0.0,20.2,East,Mobile
CUST_003970,Group_B,82.9,8.0,0.0,13.3,West,Mobile
CUST_001188,Group_A,13.82,16.0,0.0,20.9,North,Tablet
CUST_009361,Group_C,76.37,8.0,0.0,20.0,East,Mobile
CUST_005850,Group_B,3.23,9.0,0.0,28.8,East,Tablet
CUST_000285,Group_A,11.26,10.0,0.0,20.3,South,Tablet
CUST_009273,Group_C,51.33,16.0,1.0,22.9,West,Desktop
CUST_004160,Group_B,20.94,5.0,1.0,8.5,South,Desktop
CUST_003093,Group_B,713.89,15.0,0.0,11.1,West,Desktop
CUST_007953,Group_C,10.0,8.0,0.0,11.1,East,Mobile
CUST_004557,Group_B,1672.25,7.0,0.0,16.6,North,Desktop
CUST_006648,Group_C,7.37,7.0,0.0,14.5,West,Desktop
CUST_004324,Group_B,96.52,9.0,0.0,15.5,South,Tablet
CUST_006332,Group_B,9.77,14.0,0.0,14.4,North,Mobile
CUST_005867,Group_B,26.15,12.0,0.0,10.3,West,Mobile
CUST_003365,Group_B,2.09,14.0,1.0,7.4,North,Tablet
CUST_001405,Group_A,8.37,5.0,0.0,35.9,East,Mobile
CUST_003196,Group_B,66.78,14.0,1.0,11.6,East,Desktop
CUST_007538,Group_C,26.48,9.0,0.0,29.0,West,Tablet
CUST_000970,Group_A,39.64,11.0,1.0,6.4,East,Tablet
CUST_003735,Group_B,177.52,15.0,1.0,38.3,South,Desktop
CUST_000926,Group_A,17.83,7.0,0.0,9.0,East,Tablet
CUST_009922,Group_C,7.82,7.0,0.0,18.5,East,Tablet
CUST_007099,Group_C,9.28,17.0,0.0,16.1,South,Desktop
CUST_004726,Group_B,5.81,7.0,1.0,8.6,North,Desktop
CUST_006190,Group_B,8.23,10.0,2.0,28.2,South,Desktop
CUST_002852,Group_A,59.3,10.0,0.0,15.7,East,Mobile
CUST_008627,Group_C,38.09,7.0,0.0,20.3,North,Mobile
CUST_005710,Group_B,31.83,15.0,0.0,14.9,East,Desktop
CUST_008061,Group_C,10.4,11.0,0.0,19.7,North,Tablet
CUST_009265,Group_C,55.32,3.0,0.0,25.5,East,Mobile
CUST_008367,Group_C,198.23,6.0,0.0,8.3,West,Tablet
CUST_004472,Group_B,39.75,12.0,0.0,11.1,West,Tablet
CUST_007748,Group_C,27.74,11.0,0.0,9.8,South,Mobile
CUST_004349,Group_B,17.26,14.0,0.0,13.6,North,Desktop
CUST_008411,Group_C,38.76,10.0,0.0,31.2,West,Mobile
CUST_003627,Group_B,12.43,13.0,1.0,19.6,South,Desktop
CUST_001790,Group_A,4.12,6.0,0.0,0.0,West,Desktop
CUST_008665,Group_C,373.52,5.0,0.0,15.1,South,Mobile
CUST_002060,Group_A,8.58,11.0,0.0,17.3,West,Tablet
CUST_009135,Group_C,7.97,13.0,1.0,5.7,West,Desktop
CUST_005200,Group_B,12.59,11.0,0.0,2.2,South,Mobile
CUST_004014,Group_B,31.18,10.0,0.0,33.1,South,Mobile
CUST_001903,Group_A,35.1,16.0,2.0,0.8,West,Mobile
CUST_004687,Group_B,66.83,5.0,0.0,10.0,East,Desktop
CUST_007597,Group_C,138.48,4.0,2.0,17.8,West,Desktop
CUST_004923,Group_B,31.17,13.0,0.0,26.9,South,Desktop
CUST_007609,Group_C,119.85,10.0,0.0,7.7,West,Desktop
CUST_000076,Group_A,192.46,5.0,1.0,1.5,West,Tablet
CUST_002346,Group_A,51.96,11.0,2.0,16.8,East,Mobile
CUST_009316,Group_C,92.43,11.0,0.0,6.0,East,Desktop
CUST_000431,Group_A,16.26,12.0,0.0,14.4,South,Tablet
CUST_004587,Group_B,27.8,12.0,0.0,26.9,East,Desktop
CUST_009676,Group_C,156.23,10.0,1.0,5.9,North,Mobile
CUST_006033,Group_B,4.01,11.0,1.0,12.8,West,Desktop
CUST_005175,Group_B,93.62,10.0,0.0,7.2,East,Mobile
CUST_008541,Group_C,46.43,12.0,1.0,20.2,North,Tablet
CUST_007882,Group_C,16.47,10.0,0.0,20.6,West,Mobile
CUST_001554,Group_A,5.52,13.0,1.0,8.6,West,Mobile
CUST_000241,Group_A,15.16,15.0,2.0,12.1,North,Tablet
CUST_000784,Group_A,31.35,14.0,1.0,14.8,South,Mobile
CUST_003067,Group_B,389.01,13.0,2.0,6.6,East,Tablet
CUST_000978,Group_A,1.95,14.0,0.0,8.6,East,Tablet
CUST_004906,Group_B,19.59,8.0,1.0,22.6,West,Tablet
CUST_002942,Group_A,7.69,11.0,0.0,25.9,West,Tablet
CUST_005925,Group_B,44.92,6.0,0.0,7.9,North,Desktop
CUST_006378,Group_B,12.02,15.0,0.0,20.0,West,Mobile
CUST_005964,Group_B,20.08,6.0,1.0,13.4,South,Tablet
CUST_001621,Group_A,13.62,12.0,0.0,12.9,South,Mobile
CUST_002147,Group_A,24.22,7.0,1.0,15.3,West,Mobile
CUST_001802,Group_A,30.91,10.0,0.0,12.7,West,Desktop
CUST_002096,Group_A,15.85,12.0,0.0,9.8,South,Mobile
CUST_006679,Group_C,123.31,11.0,1.0,19.9,East,Desktop
CUST_008537,Group_C,129.11,8.0,2.0,15.2,West,Tablet
CUST_001358,Group_A,60.54,9.0,2.0,14.6,East,Mobile
CUST_008494,Group_C,124.91,16.0,1.0,29.0,East,Desktop
CUST_006654,Group_C,34.98,13.0,1.0,10.3,West,Desktop
CUST_008740,Group_C,14.04,11.0,0.0,16.4,North,Mobile
CUST_005265,Group_B,37.63,16.0,0.0,27.6,West,Mobile
CUST_006617,Group_C,41.72,8.0,1.0,9.4,North,Tablet
CUST_001017,Group_A,38.32,9.0,0.0,18.1,South,Tablet
CUST_009163,Group_C,102.71,4.0,0.0,2.5,West,Desktop
CUST_005993,Group_B,14.65,12.0,0.0,28.1,West,Mobile
CUST_001610,Group_A,21.16,7.0,1.0,14.5,West,Desktop
CUST_003097,Group_B,4.59,11.0,1.0,0.3,North,Desktop
CUST_008938,Group_C,113.35,6.0,1.0,13.9,North,Tablet
CUST_002416,Group_A,71.43,13.0,0.0,11.9,West,Tablet
CUST_002018,Group_A,64.75,4.0,1.0,18.0,East,Tablet
CUST_006618,Group_C,19.8,12.0,0.0,9.5,West,Mobile
CUST_004126,Group_B,3.78,12.0,0.0,8.7,South,Mobile
CUST_002932,Group_A,5.76,9.0,0.0,14.6,West,Desktop
CUST_003247,Group_B,56.47,14.0,0.0,12.9,East,Mobile
CUST_000125,Group_A,31.75,10.0,0.0,29.0,South,Desktop
CUST_007069,Group_C,48.41,8.0,0.0,17.8,South,Desktop
CUST_009757,Group_C,6.89,11.0,0.0,15.6,West,Desktop
CUST_005852,Group_B,31.86,13.0,0.0,24.1,South,Mobile
CUST_009128,Group_C,108.11,12.0,1.0,15.0,East,Desktop
CUST_009570,Group_C,12.95,4.0,1.0,21.5,North,Desktop
CUST_003342,Group_B,30.54,12.0,3.0,22.5,North,Mobile
CUST_000599,Group_A,96.02,12.0,0.0,7.6,North,Mobile
CUST_002124,Group_A,117.36,7.0,1.0,19.0,West,Mobile
CUST_007793,Group_C,85.08,9.0,1.0,16.4,East,Tablet
CUST_006905,Group_C,8.35,13.0,1.0,15.3,West,Tablet
CUST_007743,Group_C,114.31,14.0,2.0,28.5,West,Mobile
CUST_002807,Group_A,51.49,9.0,2.0,23.7,East,Mobile
CUST_002198,Group_A,24.94,10.0,0.0,12.8,West,Mobile
CUST_004052,Group_B,8.2,15.0,0.0,17.0,South,Desktop
CUST_007758,Group_C,48.79,11.0,0.0,14.4,North,Mobile
CUST_003363,Group_B,32.27,8.0,0.0,0.0,East,Tablet
CUST_007535,Group_C,12.98,16.0,1.0,34.4,East,Desktop
CUST_000726,Group_A,54.7,6.0,0.0,20.9,West,Desktop
CUST_005432,Group_B,20.45,15.0,1.0,19.6,North,Tablet
CUST_000979,Group_A,86.97,12.0,3.0,17.0,North,Desktop
CUST_000809,Group_A,37.91,15.0,0.0,31.2,West,Desktop
CUST_005582,Group_B,16.1,10.0,1.0,8.0,West,Mobile
CUST_001476,Group_A,43.41,9.0,0.0,19.6,South,Desktop
CUST_007552,Group_C,76.01,11.0,1.0,0.0,East,Mobile
CUST_004907,Group_B,30.23,10.0,1.0,20.6,North,Tablet
CUST_006525,Group_C,16.33,10.0,0.0,6.0,East,Tablet
CUST_009830,Group_C,81.51,5.0,1.0,0.0,North,Desktop
CUST_004931,Group_B,47.2,8.0,0.0,0.0,North,Tablet
CUST_008052,Group_C,23.86,5.0,0.0,23.3,South,Tablet
CUST_003963,Group_B,270.06,6.0,0.0,0.0,West,Desktop
CUST_007066,Group_C,4.2,11.0,0.0,11.3,East,Mobile
CUST_009605,Group_C,10.2,12.0,0.0,26.4,West,Tablet
CUST_001236,Group_A,24.45,9.0,3.0,3.1,East,Mobile
CUST_001226,Group_A,6.63,14.0,0.0,19.8,North,Desktop
CUST_001765,Group_A,26.76,8.0,0.0,17.8,West,Tablet
CUST_008224,Group_C,19.78,7.0,0.0,31.9,North,Tablet
CUST_005839,Group_B,65.18,12.0,0.0,17.2,North,Tablet
CUST_005610,Group_B,92.56,10.0,0.0,20.7,West,Desktop
CUST_005166,Group_B,124.5,16.0,0.0,7.3,East,Mobile
CUST_003218,Group_B,13.22,13.0,0.0,14.8,South,Desktop
CUST_000288,Group_A,14.64,15.0,0.0,24.1,West,Tablet
CUST_008545,Group_C,171.24,7.0,0.0,14.2,East,Desktop
CUST_002967,Group_A,14.7,19.0,0.0,23.9,South,Desktop
CUST_003165,Group_B,22.5,8.0,0.0,17.4,West,Mobile
CUST_006599,Group_C,97.77,13.0,0.0,8.4,South,Tablet
CUST_009288,Group_C,232.73,10.0,2.0,26.0,West,Mobile
CUST_001658,Group_A,184.35,10.0,0.0,13.2,West,Tablet
CUST_001976,Group_A,103.35,12.0,1.0,9.7,South,Mobile
CUST_002398,Group_A,4.32,10.0,1.0,33.5,North,Desktop
CUST_000453,Group_A,8.97,12.0,0.0,19.2,North,Mobile
CUST_002711,Group_A,21.33,10.0,0.0,21.6,West,Mobile
CUST_006088,Group_B,11.17,15.0,0.0,21.8,South,Mobile
CUST_003682,Group_B,14.59,7.0,0.0,23.2,North,Mobile
CUST_000423,Group_A,15.29,9.0,0.0,13.7,North,Mobile
CUST_007343,Group_C,241.2,12.0,1.0,15.9,South,Tablet
CUST_000658,Group_A,48.29,12.0,1.0,18.0,West,Tablet
CUST_003302,Group_B,19.78,8.0,0.0,38.1,North,Mobile
CUST_006438,Group_B,14.18,11.0,0.0,24.1,West,Tablet
CUST_002846,Group_A,7.42,7.0,1.0,10.8,East,Tablet
CUST_006612,Group_C,17.45,9.0,2.0,28.1,South,Tablet
CUST_008212,Group_C,26.44,6.0,1.0,12.9,East,Mobile
CUST_001002,Group_A,104.22,13.0,0.0,9.3,North,Desktop
CUST_004199,Group_B,43.28,5.0,0.0,19.6,South,Desktop
CUST_002419,Group_A,31.29,10.0,0.0,14.9,West,Tablet
CUST_000876,Group_A,21.93,13.0,0.0,9.6,East,Mobile
CUST_005826,Group_B,55.6,16.0,0.0,12.8,North,Tablet
CUST_003848,Group_B,6.9,9.0,0.0,25.9,South,Mobile
CUST_000962,Group_A,32.43,11.0,0.0,10.9,West,Mobile
CUST_001581,Group_A,19.99,13.0,1.0,15.9,West,Mobile
CUST_007439,Group_C,20.24,5.0,1.0,10.1,East,Mobile
CUST_002207,Group_A,2.88,7.0,0.0,11.5,South,Desktop
CUST_006948,Group_C,14.81,10.0,0.0,0.0,North,Mobile
CUST_008337,Group_C,3.64,12.0,0.0,10.2,East,Tablet
CUST_004888,Group_B,22.74,8.0,0.0,11.8,East,Tablet
CUST_004232,Group_B,23.04,15.0,0.0,0.0,West,Tablet
CUST_000758,Group_A,33.47,7.0,0.0,28.8,East,Mobile
CUST_004867,Group_B,5.65,7.0,0.0,18.5,North,Desktop
CUST_002285,Group_A,22.45,10.0,1.0,15.3,West,Tablet
CUST_007963,Group_C,32.58,11.0,0.0,3.4,West,Mobile
CUST_005232,Group_B,13.19,10.0,0.0,17.2,South,Tablet
CUST_004828,Group_B,94.34,11.0,0.0,19.9,North,Tablet
CUST_005564,Group_B,92.89,7.0,0.0,18.7,East,Desktop
CUST_000808,Group_A,10.5,7.0,0.0,21.4,North,Desktop
CUST_006519,Group_C,7.09,12.0,1.0,16.6,East,Tablet
CUST_008329,Group_C,31.82,6.0,1.0,10.2,West,Tablet
CUST_001957,Group_A,123.12,9.0,1.0,9.2,North,Mobile
CUST_002446,Group_A,73.67,7.0,3.0,17.8,East,Tablet
CUST_006463,Group_B,4.68,6.0,1.0,14.2,East,Tablet
CUST_008546,Group_C,419.97,10.0,0.0,7.5,West,Desktop
CUST_006747,Group_C,17.99,7.0,1.0,30.4,East,Desktop
CUST_008543,Group_C,41.89,9.0,0.0,10.9,South,Mobile
CUST_002403,Group_A,615.77,7.0,1.0,7.7,West,Desktop
CUST_008366,Group_C,98.42,12.0,0.0,14.9,East,Tablet
CUST_001074,Group_A,89.84,14.0,0.0,7.0,East,Desktop
CUST_007216,Group_C,46.41,9.0,0.0,11.5,East,Tablet
CUST_004241,Group_B,58.28,4.0,1.0,7.3,South,Desktop
CUST_008886,Group_C,47.1,11.0,0.0,0.0,South,Mobile
CUST_002092,Group_A,15.24,4.0,0.0,9.3,East,Tablet
CUST_004528,Group_B,5.67,12.0,0.0,15.7,East,Mobile
CUST_007908,Group_C,21.46,15.0,1.0,15.1,East,Tablet
CUST_007471,Group_C,25.1,13.0,0.0,20.7,East,Tablet
CUST_007949,Group_C,10.48,10.0,0.0,19.7,East,Mobile
CUST_008144,Group_C,91.52,12.0,0.0,13.4,East,Mobile
CUST_005198,Group_B,20.43,10.0,2.0,13.2,West,Mobile
CUST_008736,Group_C,4.1,9.0,0.0,12.6,South,Tablet
CUST_001004,Group_A,11.13,11.0,0.0,3.3,North,Tablet
CUST_009508,Group_C,106.33,13.0,6.0,2.1,South,Mobile
CUST_007221,Group_C,6.15,9.0,0.0,1.7,West,Tablet
CUST_005851,Group_B,29.43,5.0,0.0,17.0,West,Mobile
CUST_004652,Group_B,81.62,13.0,1.0,20.1,West,Mobile
CUST_005858,Group_B,26.82,15.0,0.0,21.8,West,Tablet
CUST_001486,Group_A,18.23,9.0,0.0,27.0,South,Mobile
CUST_009645,Group_C,105.25,17.0,0.0,10.8,North,Desktop
CUST_001412,Group_A,14.82,10.0,0.0,15.9,West,Desktop
CUST_009855,Group_C,21.69,15.0,0.0,23.6,South,Mobile
CUST_005920,Group_B,9.8,10.0,0.0,20.9,North,Mobile
CUST_000710,Group_A,37.59,7.0,1.0,27.1,East,Tablet
CUST_007076,Group_C,7.56,11.0,0.0,17.4,South,Tablet
CUST_003604,Group_B,7.99,13.0,1.0,16.1,North,Desktop
CUST_007917,Group_C,66.45,8.0,0.0,15.7,North,Tablet
CUST_003077,Group_B,40.46,10.0,0.0,17.7,South,Tablet
CUST_006496,Group_B,15.46,13.0,0.0,15.0,North,Mobile
CUST_007922,Group_C,101.07,15.0,0.0,8.5,West,Mobile
CUST_004102,Group_B,20.25,12.0,0.0,12.5,West,Mobile
CUST_005636,Group_B,105.99,8.0,0.0,11.3,North,Tablet
CUST_002723,Group_A,5.21,6.0,0.0,7.2,East,Tablet
CUST_009779,Group_C,19.6,10.0,0.0,18.4,West,Mobile
CUST_001269,Group_A,71.74,5.0,0.0,17.7,North,Desktop
CUST_002463,Group_A,36.81,14.0,0.0,22.4,North,Mobile
CUST_006015,Group_B,55.74,7.0,1.0,13.4,North,Mobile
CUST_000269,Group_A,62.5,13.0,0.0,17.0,South,Mobile
CUST_003581,Group_B,222.08,7.0,0.0,9.1,East,Mobile
CUST_004751,Group_B,9.75,6.0,1.0,15.2,West,Desktop
CUST_006917,Group_C,78.73,12.0,0.0,14.2,North,Mobile
CUST_005442,Group_B,14.12,10.0,2.0,8.6,West,Desktop
CUST_005685,Group_B,41.23,12.0,0.0,16.0,South,Tablet
CUST_007263,Group_C,2.14,8.0,1.0,18.0,North,Mobile
CUST_002822,Group_A,8.36,8.0,1.0,7.3,East,Tablet
CUST_009306,Group_C,6.8,7.0,1.0,28.0,South,Mobile
CUST_000590,Group_A,44.36,8.0,0.0,5.0,South,Tablet
CUST_006548,Group_C,156.36,11.0,0.0,29.4,North,Tablet
CUST_009390,Group_C,483.4,9.0,1.0,7.4,North,Tablet
CUST_008904,Group_C,3.55,12.0,0.0,7.9,West,Mobile
CUST_008606,Group_C,14.33,5.0,2.0,10.4,South,Tablet
CUST_008295,Group_C,10.95,4.0,1.0,7.7,East,Tablet
CUST_002038,Group_A,156.85,15.0,0.0,11.5,South,Desktop
CUST_009819,Group_C,27.17,5.0,0.0,26.6,South,Tablet
CUST_009408,Group_C,21.25,12.0,0.0,13.9,East,Tablet
CUST_002029,Group_A,11.75,6.0,0.0,8.1,West,Mobile
CUST_007497,Group_C,41.1,18.0,0.0,14.7,South,Mobile
CUST_000678,Group_A,11.37,8.0,2.0,24.9,East,Desktop
CUST_006334,Group_B,293.33,11.0,0.0,28.9,North,Tablet
CUST_001233,Group_A,77.52,11.0,1.0,12.1,South,Tablet
CUST_005840,Group_B,12.74,13.0,0.0,22.2,West,Mobile
CUST_007802,Group_C,30.51,14.0,0.0,19.3,North,Mobile
CUST_008434,Group_C,169.51,11.0,0.0,16.5,West,Desktop
CUST_004857,Group_B,34.63,11.0,0.0,22.6,West,Desktop
CUST_006002,Group_B,161.45,16.0,0.0,22.7,South,Tablet
CUST_002433,Group_A,10.31,9.0,0.0,13.1,North,Tablet
CUST_006955,Group_C,55.19,9.0,0.0,10.4,South,Tablet
CUST_006725,Group_C,57.42,15.0,0.0,4.5,South,Tablet
CUST_006635,Group_C,134.21,14.0,1.0,18.2,North,Desktop
CUST_006863,Group_C,20.8,12.0,0.0,5.4,East,Tablet
CUST_000897,Group_A,24.94,9.0,1.0,15.5,West,Desktop
CUST_001612,Group_A,193.86,7.0,0.0,16.6,North,Desktop
CUST_008146,Group_C,7.29,9.0,0.0,27.0,South,Desktop
CUST_006067,Group_B,35.12,13.0,0.0,16.8,North,Desktop
CUST_008188,Group_C,141.12,11.0,2.0,24.4,West,Desktop
CUST_003807,Group_B,112.48,8.0,1.0,17.1,East,Desktop
CUST_009851,Group_C,39.03,15.0,0.0,11.3,South,Tablet
CUST_008172,Group_C,39.19,10.0,1.0,16.6,North,Desktop
CUST_004702,Group_B,3755.93,13.0,1.0,10.6,West,Mobile
CUST_003962,Group_B,47.13,11.0,0.0,19.3,West,Mobile
CUST_009876,Group_C,15.51,7.0,0.0,4.5,West,Desktop
CUST_008079,Group_C,15.82,10.0,1.0,12.9,East,Tablet
CUST_000891,Group_A,11.56,9.0,0.0,14.7,East,Mobile
CUST_005504,Group_B,57.34,10.0,0.0,5.3,South,Tablet
CUST_009412,Group_C,91.59,9.0,1.0,4.2,West,Mobile
CUST_007554,Group_C,108.08,13.0,2.0,17.3,East,Mobile
CUST_009514,Group_C,84.93,7.0,0.0,16.6,North,Mobile
CUST_005616,Group_B,80.66,10.0,0.0,11.5,East,Tablet
CUST_007619,Group_C,85.87,8.0,2.0,20.6,East,Mobile
CUST_007477,Group_C,65.63,14.0,1.0,19.3,North,Desktop
CUST_002800,Group_A,210.52,12.0,0.0,8.0,East,Tablet
CUST_000585,Group_A,22.05,14.0,0.0,20.7,North,Mobile
CUST_003269,Group_B,11.17,6.0,2.0,12.7,South,Desktop
CUST_003933,Group_B,5.59,11.0,0.0,20.5,West,Desktop
CUST_004966,Group_B,40.0,7.0,0.0,10.9,East,Mobile
CUST_001261,Group_A,8.59,13.0,0.0,21.2,West,Desktop
CUST_008007,Group_C,38.83,14.0,0.0,21.3,South,Mobile
CUST_000311,Group_A,68.08,8.0,1.0,11.9,North,Tablet
CUST_001717,Group_A,37.55,7.0,0.0,17.5,West,Mobile
CUST_007465,Group_C,26.86,8.0,0.0,2.9,East,Mobile
CUST_006829,Group_C,141.69,6.0,1.0,21.1,West,Mobile
CUST_009595,Group_C,21.17,5.0,1.0,15.1,South,Desktop
CUST_004669,Group_B,15.62,9.0,1.0,31.1,North,Desktop
CUST_004299,Group_B,116.99,12.0,0.0,20.1,North,Tablet
CUST_003784,Group_B,48.23,12.0,0.0,14.9,East,Mobile
CUST_001009,Group_A,33.52,11.0,1.0,7.2,East,Desktop
CUST_008726,Group_C,51.69,10.0,0.0,14.2,West,Mobile
CUST_002186,Group_A,13.12,7.0,1.0,30.2,South,Mobile
CUST_003624,Group_B,114.63,7.0,1.0,7.2,West,Mobile
CUST_007733,Group_C,12.63,16.0,0.0,12.3,East,Mobile
CUST_005419,Group_B,7.82,10.0,0.0,12.0,East,Mobile
CUST_001687,Group_A,37.22,18.0,1.0,22.9,East,Desktop
CUST_007671,Group_C,15.03,14.0,0.0,16.5,North,Desktop
CUST_006099,Group_B,110.01,13.0,1.0,19.1,South,Desktop
CUST_004835,Group_B,2.1,14.0,0.0,32.1,North,Tablet
CUST_008116,Group_C,24.97,7.0,0.0,3.9,East,Mobile
CUST_004757,Group_B,8.63,11.0,0.0,7.0,South,Desktop
CUST_007114,Group_C,12.64,14.0,0.0,28.9,South,Desktop
CUST_000091,Group_A,2.76,11.0,0.0,21.1,South,Desktop
CUST_006568,Group_C,86.37,8.0,0.0,18.4,East,Desktop
CUST_007061,Group_C,6.58,9.0,0.0,16.6,South,Mobile
CUST_001327,Group_A,42.9,11.0,0.0,16.7,West,Tablet
CUST_006373,Group_B,70.63,8.0,0.0,12.0,North,Desktop
CUST_008413,Group_C,37.35,10.0,0.0,21.0,North,Tablet
CUST_002118,Group_A,156.48,9.0,0.0,13.5,North,Desktop
CUST_002938,Group_A,3.97,9.0,0.0,7.4,West,Desktop
CUST_007258,Group_C,38.87,15.0,0.0,0.0,South,Desktop
CUST_000984,Group_A,20.25,14.0,0.0,11.6,East,Tablet
CUST_009749,Group_C,3.77,8.0,1.0,20.5,North,Mobile
CUST_007958,Group_C,19.53,8.0,0.0,14.6,East,Desktop
CUST_009057,Group_C,45.06,11.0,0.0,21.4,East,Tablet
CUST_002926,Group_A,11.55,11.0,0.0,11.2,East,Desktop
CUST_008697,Group_C,55.46,5.0,1.0,29.8,East,Mobile
CUST_003215,Group_B,18.1,14.0,1.0,20.1,North,Desktop
CUST_007095,Group_C,25.95,14.0,1.0,18.6,East,Desktop
CUST_009633,Group_C,74.7,15.0,1.0,11.4,East,Mobile
CUST_007884,Group_C,29.08,11.0,0.0,14.9,East,Tablet
CUST_009710,Group_C,33.7,9.0,0.0,19.3,East,Tablet
CUST_005394,Group_B,20.31,11.0,1.0,5.7,West,Tablet
CUST_000628,Group_A,5.38,8.0,0.0,9.8,South,Desktop
CUST_004948,Group_B,37.62,11.0,0.0,24.4,West,Desktop
CUST_005081,Group_B,182.2,7.0,1.0,12.1,West,Tablet
CUST_004245,Group_B,3.3,9.0,0.0,23.4,East,Mobile
CUST_005649,Group_B,148.0,12.0,1.0,17.5,North,Tablet
CUST_004766,Group_B,158.81,11.0,2.0,19.3,East,Desktop
CUST_001602,Group_A,2.81,7.0,0.0,20.3,West,Tablet
CUST_003673,Group_B,18.06,11.0,1.0,25.3,East,Tablet
CUST_001270,Group_A,8.0,12.0,0.0,14.4,West,Mobile
CUST_000129,Group_A,24.67,7.0,0.0,16.0,East,Mobile
CUST_006637,Group_C,44.85,17.0,0.0,17.7,South,Mobile
CUST_001712,Group_A,131.0,8.0,0.0,10.3,North,Mobile
CUST_004183,Group_B,14.37,10.0,0.0,4.0,East,Mobile
CUST_004236,Group_B,28.71,11.0,0.0,18.8,South,Tablet
CUST_006875,Group_C,100.85,13.0,0.0,29.4,West,Desktop
CUST_002399,Group_A,32.29,12.0,0.0,11.3,East,Desktop
CUST_005984,Group_B,14.0,6.0,3.0,17.9,West,Mobile
CUST_007329,Group_C,14.74,5.0,0.0,25.4,West,Tablet
CUST_008800,Group_C,18.49,11.0,0.0,19.7,North,Tablet
CUST_001187,Group_A,46.97,12.0,0.0,15.2,North,Mobile
CUST_009332,Group_C,14.86,11.0,1.0,30.1,South,Tablet
CUST_002512,Group_A,42.94,16.0,1.0,12.7,North,Desktop
CUST_006608,Group_C,22.26,13.0,1.0,10.1,North,Tablet
CUST_001978,Group_A,245.33,9.0,2.0,33.8,West,Desktop
CUST_005315,Group_B,50.02,9.0,2.0,13.3,South,Desktop
CUST_001029,Group_A,65.46,8.0,0.0,16.3,West,Desktop
CUST_004248,Group_B,58.48,6.0,4.0,18.1,North,Tablet
CUST_008303,Group_C,183.59,9.0,0.0,11.2,East,Tablet
CUST_000916,Group_A,70.15,10.0,0.0,18.4,South,Desktop
CUST_001306,Group_A,76.36,5.0,1.0,16.1,West,Mobile
CUST_006005,Group_B,5.12,5.0,0.0,24.5,South,Desktop
CUST_003050,Group_B,10.96,8.0,0.0,13.9,North,Mobile
CUST_009948,Group_C,65.93,11.0,0.0,13.5,East,Mobile
CUST_001274,Group_A,10.88,8.0,1.0,10.7,West,Tablet
CUST_008488,Group_C,8.53,10.0,0.0,15.7,East,Desktop
CUST_002797,Group_A,16.59,7.0,0.0,0.0,North,Mobile
CUST_001399,Group_A,126.03,11.0,1.0,0.0,North,Desktop
CUST_003359,Group_B,7.98,11.0,0.0,25.1,North,Mobile
CUST_000184,Group_A,2.82,12.0,1.0,25.0,North,Desktop
CUST_009493,Group_C,16.13,10.0,3.0,8.6,North,Mobile
CUST_006393,Group_B,42.79,6.0,0.0,9.0,South,Mobile
