customer_id,group,revenue,revenue_pre,revenue_post,engagement_score,engagement_score_pre,engagement_score_post,support_tickets,support_tickets_pre,support_tickets_post,customer_churned,new_customer,region,device_type
CUST_003623,Control,485.14,456.62,485.14,56.58,56.14,56.58,3.15,3.0,3.15,0,0,South,Mobile
CUST_003812,Control,5.39,5.18,5.39,49.04,49.63,49.04,4.43,4.0,4.43,0,0,East,Desktop
CUST_003451,Control,20.26,18.49,20.26,45.94,46.69,45.94,5.51,5.0,5.51,1,1,East,Mobile
CUST_004592,Control,13.23,12.14,13.23,44.6,44.36,44.6,1.05,1.0,1.05,1,0,East,Tablet
CUST_000206,Control,26.27,23.88,26.27,49.37,48.96,49.37,0.0,0.0,0.0,1,0,North,Mobile
CUST_009841,Treatment,57.72,49.37,57.72,67.04,55.61,67.04,0.0,0.0,0.0,1,0,North,Mobile
CUST_001136,Control,12.41,11.96,12.41,41.89,41.76,41.89,5.48,5.0,5.48,0,0,North,Mobile
CUST_009385,Treatment,32.32,28.13,32.32,71.76,58.71,71.76,3.69,5.0,3.69,0,0,North,Mobile
CUST_002750,Control,11.63,10.92,11.63,46.56,46.98,46.56,1.08,1.0,1.08,0,0,East,Desktop
CUST_003614,Control,8.32,7.97,8.32,44.0,43.7,44.0,2.11,2.0,2.11,1,0,West,Desktop
CUST_000306,Control,76.67,71.73,76.67,48.98,48.7,48.98,2.14,2.0,2.14,0,0,North,Desktop
CUST_001850,Control,26.53,24.89,26.53,51.68,52.28,51.68,7.61,7.0,7.61,0,0,North,Mobile
CUST_007670,Treatment,73.23,62.04,73.23,62.39,49.36,62.39,2.43,3.0,2.43,0,0,West,Desktop
CUST_001989,Control,19.13,18.18,19.13,52.13,51.9,52.13,5.31,5.0,5.31,0,0,East,Desktop
CUST_003241,Control,49.04,46.47,49.04,53.5,53.42,53.5,1.07,1.0,1.07,0,0,North,Desktop
CUST_002799,Control,6.06,5.51,6.06,45.42,45.38,45.42,4.23,4.0,4.23,0,1,West,Mobile
CUST_004516,Control,50.57,47.83,50.57,56.3,57.09,56.3,2.15,2.0,2.15,0,0,North,Desktop
CUST_005631,Treatment,10.82,9.18,10.82,57.98,47.41,57.98,1.54,2.0,1.54,0,0,East,Tablet
CUST_009373,Treatment,535.65,458.56,535.65,55.79,46.37,55.79,1.61,2.0,1.61,1,0,East,Desktop
CUST_003110,Control,30.48,29.59,30.48,53.77,53.33,53.77,0.0,0.0,0.0,1,0,East,Desktop
CUST_004940,Control,32.22,30.7,32.22,52.86,53.15,52.86,2.16,2.0,2.16,0,1,South,Tablet
CUST_004060,Control,64.1,61.74,64.1,55.27,55.63,55.27,0.0,0.0,0.0,0,0,North,Desktop
CUST_001988,Control,247.89,237.99,247.89,51.11,50.88,51.11,4.35,4.0,4.35,1,0,South,Desktop
CUST_007158,Treatment,11.8,10.05,11.8,64.11,52.25,64.11,2.29,3.0,2.29,0,0,North,Mobile
CUST_008875,Treatment,74.16,64.26,74.16,57.11,47.1,57.11,1.54,2.0,1.54,0,0,North,Mobile
CUST_006614,Treatment,16.83,14.67,16.83,60.81,49.87,60.81,2.16,3.0,2.16,0,0,North,Desktop
CUST_000384,Control,52.41,48.79,52.41,49.31,49.42,49.31,1.11,1.0,1.11,0,0,North,Desktop
CUST_005635,Treatment,33.28,27.45,33.28,56.0,45.35,56.0,1.54,2.0,1.54,0,0,East,Desktop
CUST_004308,Control,28.08,26.05,28.08,55.93,56.74,55.93,5.44,5.0,5.44,0,0,West,Desktop
CUST_003389,Control,8.36,8.01,8.36,46.52,45.82,46.52,2.15,2.0,2.15,1,0,East,Mobile
CUST_003157,Control,1.97,1.88,1.97,49.05,48.94,49.05,0.0,0.0,0.0,0,0,East,Mobile
CUST_009996,Treatment,68.57,57.6,68.57,60.77,50.26,60.77,5.21,7.0,5.21,0,0,South,Desktop
CUST_002728,Control,40.39,38.61,40.39,55.77,55.79,55.77,3.25,3.0,3.25,0,0,South,Mobile
CUST_006334,Treatment,43.67,37.24,43.67,68.82,58.32,68.82,3.26,4.0,3.26,0,0,North,Mobile
CUST_009900,Treatment,45.09,38.68,45.09,56.34,46.31,56.34,3.71,5.0,3.71,0,0,South,Mobile
CUST_008752,Treatment,25.94,21.29,25.94,61.58,50.07,61.58,1.59,2.0,1.59,0,0,East,Tablet
CUST_008303,Treatment,17.38,14.44,17.38,65.83,52.46,65.83,1.4,2.0,1.4,0,0,East,Mobile
CUST_006038,Treatment,85.44,73.39,85.44,70.36,56.68,70.36,2.99,4.0,2.99,0,0,West,Desktop
CUST_003833,Control,7.96,7.3,7.96,48.94,48.96,48.94,3.22,3.0,3.22,0,0,South,Mobile
CUST_008918,Treatment,13.67,11.88,13.67,67.66,55.77,67.66,5.26,7.0,5.26,0,0,North,Desktop
CUST_004777,Control,1.69,1.57,1.69,47.07,47.06,47.07,2.14,2.0,2.14,0,0,West,Mobile
CUST_004277,Control,23.33,21.74,23.33,45.32,45.28,45.32,4.44,4.0,4.44,0,0,North,Mobile
CUST_000254,Control,45.88,44.14,45.88,51.77,51.19,51.77,3.22,3.0,3.22,0,0,South,Desktop
CUST_007896,Treatment,17.78,15.19,17.78,65.95,53.63,65.95,0.76,1.0,0.76,0,0,South,Mobile
CUST_009591,Treatment,17.9,15.4,17.9,63.23,52.04,63.23,3.0,4.0,3.0,0,1,West,Desktop
CUST_007289,Treatment,25.61,22.25,25.61,79.64,64.35,79.64,1.6,2.0,1.6,0,0,West,Mobile
CUST_000279,Control,83.32,80.9,83.32,48.61,47.86,48.61,1.08,1.0,1.08,0,0,North,Mobile
CUST_003253,Control,128.34,118.33,128.34,52.29,52.45,52.29,1.09,1.0,1.09,1,0,West,Mobile
CUST_002481,Control,104.03,94.71,104.03,58.6,58.21,58.6,2.14,2.0,2.14,0,1,West,Mobile
CUST_000290,Control,100.75,97.82,100.75,55.71,55.36,55.71,6.48,6.0,6.48,0,0,East,Desktop
CUST_006087,Treatment,7.21,6.02,7.21,65.15,53.54,65.15,2.32,3.0,2.32,0,0,North,Desktop
CUST_003076,Control,6.26,5.69,6.26,38.65,38.38,38.65,5.34,5.0,5.34,1,0,North,Mobile
CUST_008124,Treatment,7.24,6.14,7.24,63.54,51.44,63.54,3.01,4.0,3.01,0,0,North,Mobile
CUST_007599,Treatment,73.82,63.54,73.82,70.22,56.02,70.22,1.54,2.0,1.54,0,1,West,Tablet
CUST_006404,Treatment,74.82,64.41,74.82,67.18,52.89,67.18,5.11,7.0,5.11,0,0,South,Tablet
CUST_005090,Treatment,56.26,48.08,56.26,74.65,62.72,74.65,4.44,6.0,4.44,1,0,North,Desktop
CUST_007284,Treatment,200.11,172.47,200.11,55.89,47.2,55.89,2.98,4.0,2.98,0,0,South,Desktop
CUST_009718,Treatment,13.31,11.49,13.31,59.78,49.76,59.78,3.83,5.0,3.83,0,0,West,Tablet
CUST_008403,Treatment,5.06,4.18,5.06,52.81,43.33,52.81,2.1,3.0,2.1,0,0,West,Mobile
CUST_006122,Treatment,97.87,84.98,97.87,59.8,49.45,59.8,1.52,2.0,1.52,0,0,East,Mobile
CUST_007755,Treatment,4.6,4.07,4.6,54.92,44.12,54.92,2.2,3.0,2.2,0,0,East,Desktop
CUST_000271,Control,29.28,27.67,29.28,54.27,53.59,54.27,1.08,1.0,1.08,0,0,West,Mobile
CUST_006010,Treatment,33.24,28.1,33.24,60.94,50.61,60.94,0.78,1.0,0.78,0,0,North,Mobile
CUST_004571,Control,70.61,66.41,70.61,54.4,53.94,54.4,4.32,4.0,4.32,0,0,North,Mobile
CUST_009117,Treatment,55.13,46.24,55.13,55.73,46.53,55.73,3.89,5.0,3.89,0,0,East,Tablet
CUST_009804,Treatment,460.63,392.66,460.63,67.26,53.95,67.26,3.0,4.0,3.0,0,1,East,Desktop
CUST_002972,Control,36.19,35.01,36.19,48.71,48.51,48.71,4.3,4.0,4.3,0,0,North,Mobile
CUST_006194,Treatment,19.55,17.18,19.55,58.51,47.54,58.51,0.7,1.0,0.7,0,0,East,Mobile
CUST_008769,Treatment,21.91,18.77,21.91,65.66,53.56,65.66,1.49,2.0,1.49,0,1,West,Desktop
CUST_004208,Control,28.31,27.49,28.31,55.86,56.22,55.86,1.1,1.0,1.1,1,0,West,Mobile
CUST_003219,Control,35.28,34.25,35.28,51.63,51.47,51.63,3.29,3.0,3.29,0,0,North,Desktop
CUST_001392,Control,48.05,44.46,48.05,39.86,40.28,39.86,2.24,2.0,2.24,1,0,North,Desktop
CUST_003976,Control,31.96,30.2,31.96,50.94,50.71,50.94,5.25,5.0,5.25,1,0,East,Mobile
CUST_004317,Control,12.82,11.99,12.82,48.8,48.64,48.8,3.2,3.0,3.2,0,0,North,Mobile
CUST_007960,Treatment,84.91,73.21,84.91,58.62,48.95,58.62,1.42,2.0,1.42,0,0,South,Mobile
CUST_007345,Treatment,81.61,68.2,81.61,69.47,55.96,69.47,0.0,0.0,0.0,0,0,North,Desktop
CUST_007449,Treatment,25.29,21.93,25.29,60.21,49.54,60.21,2.26,3.0,2.26,1,0,East,Mobile
CUST_000084,Control,4.65,4.29,4.65,46.19,46.86,46.19,0.0,0.0,0.0,1,0,East,Desktop
CUST_000874,Control,27.43,25.92,27.43,51.57,51.81,51.57,1.09,1.0,1.09,1,1,North,Desktop
CUST_009606,Treatment,48.58,41.35,48.58,58.48,47.83,58.48,2.99,4.0,2.99,0,1,East,Mobile
CUST_007636,Treatment,16.16,13.68,16.16,50.18,40.9,50.18,0.0,0.0,0.0,0,0,East,Desktop
CUST_004558,Control,38.81,35.48,38.81,52.86,53.25,52.86,1.11,1.0,1.11,0,0,North,Desktop
CUST_004501,Control,36.54,35.02,36.54,53.72,53.35,53.72,0.0,0.0,0.0,0,0,North,Mobile
CUST_004648,Control,109.27,103.91,109.27,53.34,53.5,53.34,3.3,3.0,3.3,0,0,North,Mobile
CUST_002039,Control,134.0,128.6,134.0,43.59,44.22,43.59,4.27,4.0,4.27,1,0,East,Desktop
CUST_009695,Treatment,65.25,56.6,65.25,53.97,43.25,53.97,2.25,3.0,2.25,0,0,South,Desktop
CUST_006910,Treatment,5.67,4.89,5.67,66.04,53.74,66.04,1.48,2.0,1.48,0,0,East,Desktop
CUST_002451,Control,31.47,29.23,31.47,44.89,44.69,44.89,1.06,1.0,1.06,0,0,South,Desktop
CUST_003955,Control,31.91,29.48,31.91,51.45,51.35,51.45,3.25,3.0,3.25,0,0,West,Desktop
CUST_002330,Control,69.23,65.87,69.23,55.46,55.39,55.46,3.24,3.0,3.24,0,0,East,Desktop
CUST_009125,Treatment,1278.91,1085.05,1278.91,52.57,43.58,52.57,0.79,1.0,0.79,0,0,North,Desktop
CUST_007045,Treatment,88.9,78.67,88.9,66.82,54.78,66.82,1.55,2.0,1.55,0,0,North,Desktop
CUST_005043,Treatment,10.57,8.83,10.57,59.0,47.83,59.0,1.46,2.0,1.46,0,1,West,Tablet
CUST_009365,Treatment,27.61,24.01,27.61,62.61,49.93,62.61,2.11,3.0,2.11,0,0,West,Mobile
CUST_004747,Control,57.02,55.25,57.02,51.2,51.77,51.2,4.48,4.0,4.48,0,0,South,Desktop
CUST_009368,Treatment,10.96,9.36,10.96,64.0,52.81,64.0,1.59,2.0,1.59,0,0,East,Mobile
CUST_009403,Treatment,14.17,12.4,14.17,67.01,55.38,67.01,3.81,5.0,3.81,0,0,North,Mobile
CUST_006492,Treatment,51.07,42.69,51.07,52.75,42.7,52.75,1.45,2.0,1.45,0,0,North,Mobile
CUST_006638,Treatment,205.8,175.9,205.8,51.82,43.1,51.82,3.5,5.0,3.5,0,0,North,Mobile
CUST_007226,Treatment,34.44,29.33,34.44,58.79,48.69,58.79,3.72,5.0,3.72,0,1,East,Desktop
CUST_002402,Control,21.12,19.47,21.12,39.7,39.47,39.7,0.0,0.0,0.0,0,1,East,Desktop
CUST_005521,Treatment,4.05,3.43,4.05,68.32,55.98,68.32,2.25,3.0,2.25,0,0,North,Desktop
CUST_001217,Control,76.12,73.03,76.12,52.68,52.74,52.68,5.48,5.0,5.48,0,0,South,Tablet
CUST_008696,Treatment,18.89,15.85,18.89,61.56,50.1,61.56,2.28,3.0,2.28,0,1,East,Desktop
CUST_006021,Treatment,19.69,17.15,19.69,69.21,55.8,69.21,0.78,1.0,0.78,0,1,East,Tablet
CUST_006866,Treatment,42.91,36.84,42.91,51.06,41.74,51.06,0.74,1.0,0.74,0,0,South,Tablet
CUST_001065,Control,29.22,27.78,29.22,42.14,42.21,42.14,3.22,3.0,3.22,0,0,North,Mobile
CUST_003787,Control,29.6,28.5,29.6,52.76,53.43,52.76,7.53,7.0,7.53,0,0,West,Mobile
CUST_004411,Control,59.38,55.72,59.38,46.63,47.21,46.63,3.16,3.0,3.16,0,0,North,Desktop
CUST_006860,Treatment,33.42,27.96,33.42,57.65,47.18,57.65,2.19,3.0,2.19,1,0,West,Desktop
CUST_006761,Treatment,2.75,2.36,2.75,62.03,50.37,62.03,3.86,5.0,3.86,0,0,South,Desktop
CUST_005524,Treatment,13.07,10.91,13.07,53.09,44.63,53.09,2.95,4.0,2.95,0,0,North,Desktop
CUST_005997,Treatment,10.29,8.77,10.29,54.05,44.24,54.05,0.76,1.0,0.76,0,0,South,Mobile
CUST_008834,Treatment,112.92,97.21,112.92,57.58,45.98,57.58,2.95,4.0,2.95,1,0,South,Mobile
CUST_005889,Treatment,27.85,23.52,27.85,59.41,48.08,59.41,3.04,4.0,3.04,0,0,West,Desktop
CUST_002162,Control,24.1,23.07,24.1,52.54,51.51,52.54,2.18,2.0,2.18,0,0,North,Mobile
CUST_003009,Control,39.85,37.1,39.85,59.82,60.52,59.82,1.05,1.0,1.05,1,0,North,Desktop
CUST_001106,Control,49.64,47.33,49.64,47.27,48.23,47.27,0.0,0.0,0.0,0,0,West,Mobile
CUST_006655,Treatment,3.51,3.01,3.51,54.03,44.31,54.03,3.63,5.0,3.63,0,0,East,Desktop
CUST_000693,Control,94.54,88.29,94.54,46.05,46.23,46.05,2.17,2.0,2.17,0,0,East,Desktop
CUST_009958,Treatment,13.86,11.68,13.86,69.25,56.09,69.25,2.3,3.0,2.3,0,0,East,Desktop
CUST_004957,Control,84.64,81.27,84.64,47.74,47.83,47.74,3.21,3.0,3.21,0,1,East,Desktop
CUST_006598,Treatment,157.34,135.59,157.34,60.97,51.01,60.97,0.77,1.0,0.77,0,0,North,Mobile
CUST_008481,Treatment,19.16,16.14,19.16,63.36,51.57,63.36,2.31,3.0,2.31,0,0,South,Desktop
CUST_004370,Control,49.48,45.62,49.48,42.1,42.49,42.1,6.39,6.0,6.39,0,0,North,Mobile
CUST_002766,Control,1.52,1.45,1.52,44.61,44.98,44.61,3.21,3.0,3.21,1,0,West,Desktop
CUST_003930,Control,47.09,44.35,47.09,55.26,55.33,55.26,2.18,2.0,2.18,1,0,North,Desktop
CUST_007135,Treatment,17.27,14.65,17.27,62.69,51.42,62.69,2.25,3.0,2.25,0,0,East,Mobile
CUST_008736,Treatment,31.4,26.99,31.4,70.75,57.89,70.75,3.02,4.0,3.02,0,0,West,Mobile
CUST_007531,Treatment,49.21,43.41,49.21,72.88,60.1,72.88,1.49,2.0,1.49,0,0,South,Desktop
CUST_007529,Treatment,32.91,27.9,32.91,60.67,48.61,60.67,2.22,3.0,2.22,0,0,South,Desktop
CUST_000629,Control,55.32,53.38,55.32,40.28,40.13,40.28,2.19,2.0,2.19,0,0,West,Desktop
CUST_002452,Control,72.17,68.11,72.17,46.21,46.86,46.21,6.34,6.0,6.34,0,0,East,Desktop
CUST_006240,Treatment,134.69,113.04,134.69,63.72,52.66,63.72,3.51,5.0,3.51,0,0,East,Mobile
CUST_007013,Treatment,32.76,27.91,32.76,58.15,48.51,58.15,0.7,1.0,0.7,0,0,East,Desktop
CUST_003825,Control,10.9,10.51,10.9,51.0,51.2,51.0,2.18,2.0,2.18,1,0,West,Desktop
CUST_008978,Treatment,84.04,74.37,84.04,64.79,54.43,64.79,2.96,4.0,2.96,0,0,West,Desktop
CUST_002653,Control,2.75,2.59,2.75,47.95,47.95,47.95,5.49,5.0,5.49,0,0,North,Mobile
CUST_009108,Treatment,50.02,41.93,50.02,67.35,57.08,67.35,2.9,4.0,2.9,0,0,South,Mobile
CUST_003744,Control,90.68,87.13,90.68,56.61,56.75,56.61,2.24,2.0,2.24,1,0,East,Desktop
CUST_002177,Control,8.05,7.62,8.05,48.83,49.17,48.83,4.36,4.0,4.36,0,1,West,Desktop
CUST_009907,Treatment,8.27,7.02,8.27,61.18,49.97,61.18,0.71,1.0,0.71,0,0,East,Desktop
CUST_009264,Treatment,333.58,282.13,333.58,65.92,54.73,65.92,2.99,4.0,2.99,0,1,South,Tablet
CUST_003319,Control,153.49,143.54,153.49,47.81,48.31,47.81,2.1,2.0,2.1,1,0,South,Desktop
CUST_006344,Treatment,154.85,132.53,154.85,57.75,48.37,57.75,1.61,2.0,1.61,0,0,East,Mobile
CUST_002788,Control,17.08,16.54,17.08,51.62,50.75,51.62,4.37,4.0,4.37,0,0,North,Desktop
CUST_004106,Control,10.23,9.65,10.23,50.33,51.36,50.33,9.92,9.0,9.92,0,0,West,Mobile
CUST_006356,Treatment,18.98,16.77,18.98,67.78,55.8,67.78,2.87,4.0,2.87,0,0,West,Tablet
CUST_001677,Control,53.81,50.38,53.81,50.51,50.0,50.51,4.41,4.0,4.41,0,0,North,Tablet
CUST_003948,Control,74.09,69.37,74.09,49.07,49.64,49.07,5.54,5.0,5.54,0,0,North,Desktop
CUST_004445,Control,70.93,64.58,70.93,40.33,40.23,40.33,2.22,2.0,2.22,0,0,South,Mobile
CUST_002937,Control,63.18,60.46,63.18,44.38,44.35,44.38,2.16,2.0,2.16,0,0,North,Tablet
CUST_009006,Treatment,34.24,28.98,34.24,56.19,45.55,56.19,0.8,1.0,0.8,0,0,South,Desktop
CUST_007767,Treatment,80.76,69.29,80.76,54.36,44.63,54.36,1.46,2.0,1.46,0,1,West,Desktop
CUST_005723,Treatment,47.49,41.1,47.49,64.81,53.01,64.81,3.85,5.0,3.85,0,0,West,Desktop
CUST_007442,Treatment,45.37,37.66,45.37,69.27,55.71,69.27,2.14,3.0,2.14,0,1,North,Desktop
CUST_002504,Control,15.01,14.16,15.01,52.34,52.89,52.34,5.42,5.0,5.42,0,1,South,Desktop
CUST_008483,Treatment,71.79,60.75,71.79,65.85,53.25,65.85,1.58,2.0,1.58,0,0,North,Mobile
CUST_002370,Control,5.8,5.3,5.8,54.93,55.04,54.93,4.26,4.0,4.26,0,1,West,Desktop
CUST_004968,Control,21.42,20.75,21.42,56.16,56.39,56.16,2.12,2.0,2.12,0,0,South,Mobile
CUST_005884,Treatment,59.44,50.61,59.44,67.58,55.29,67.58,3.72,5.0,3.72,0,0,East,Desktop
CUST_002218,Control,8.63,8.37,8.63,42.79,42.78,42.79,2.12,2.0,2.12,0,0,South,Desktop
CUST_005848,Treatment,58.66,50.89,58.66,54.91,45.74,54.91,3.15,4.0,3.15,0,0,South,Tablet
CUST_002219,Control,59.58,55.65,59.58,46.4,45.81,46.4,4.39,4.0,4.39,0,1,South,Mobile
CUST_003327,Control,102.19,94.55,102.19,58.3,57.48,58.3,3.19,3.0,3.19,0,0,West,Desktop
CUST_006734,Treatment,42.5,36.95,42.5,60.04,49.66,60.04,0.75,1.0,0.75,1,1,South,Mobile
CUST_003584,Control,41.96,40.74,41.96,47.73,48.1,47.73,1.08,1.0,1.08,0,0,South,Tablet
CUST_009825,Treatment,84.12,71.28,84.12,51.4,42.11,51.4,2.18,3.0,2.18,0,1,East,Mobile
CUST_003620,Control,34.85,33.08,34.85,53.27,53.09,53.27,4.36,4.0,4.36,0,1,West,Desktop
CUST_007708,Treatment,48.13,42.59,48.13,54.35,44.03,54.35,2.11,3.0,2.11,0,0,East,Tablet
CUST_006433,Treatment,51.84,43.89,51.84,70.27,57.28,70.27,3.11,4.0,3.11,0,0,North,Mobile
CUST_003116,Control,23.72,22.82,23.72,67.52,66.84,67.52,3.28,3.0,3.28,0,0,North,Mobile
CUST_000086,Control,114.49,107.38,114.49,55.01,55.25,55.01,4.43,4.0,4.43,0,0,East,Mobile
CUST_005974,Treatment,203.82,172.4,203.82,58.15,48.16,58.15,3.77,5.0,3.77,0,1,West,Mobile
CUST_002802,Control,3.9,3.68,3.9,49.21,48.92,49.21,2.18,2.0,2.18,0,0,North,Mobile
CUST_003672,Control,8.46,7.79,8.46,50.28,49.3,50.28,2.17,2.0,2.17,1,0,North,Desktop
CUST_003668,Control,306.33,296.51,306.33,52.03,52.63,52.03,4.45,4.0,4.45,0,0,South,Desktop
CUST_009795,Treatment,66.71,55.71,66.71,72.81,59.29,72.81,2.97,4.0,2.97,0,0,South,Desktop
CUST_005159,Treatment,58.58,49.24,58.58,63.75,50.83,63.75,1.41,2.0,1.41,0,1,North,Desktop
CUST_005726,Treatment,13.6,11.4,13.6,59.94,48.9,59.94,2.27,3.0,2.27,1,1,North,Tablet
CUST_004591,Control,7.84,7.35,7.84,40.59,40.4,40.59,1.06,1.0,1.06,0,0,East,Desktop
CUST_002020,Control,67.17,62.63,67.17,51.68,52.21,51.68,5.4,5.0,5.4,0,1,North,Mobile
CUST_007832,Treatment,14.02,12.11,14.02,60.08,48.75,60.08,0.76,1.0,0.76,0,0,West,Mobile
CUST_002526,Control,85.06,80.17,85.06,48.31,48.62,48.31,5.38,5.0,5.38,0,1,North,Desktop
CUST_008287,Treatment,148.66,130.33,148.66,66.73,55.01,66.73,2.84,4.0,2.84,0,0,North,Mobile
CUST_009207,Treatment,77.07,65.68,77.07,60.09,49.41,60.09,1.57,2.0,1.57,0,1,West,Mobile
CUST_003213,Control,3.38,3.28,3.38,49.38,49.61,49.38,6.54,6.0,6.54,0,0,East,Tablet
CUST_000520,Control,4.41,4.13,4.41,50.75,50.53,50.75,4.36,4.0,4.36,0,0,West,Desktop
CUST_005367,Treatment,117.41,99.59,117.41,59.56,50.21,59.56,2.15,3.0,2.15,0,0,East,Desktop
CUST_006763,Treatment,49.97,41.98,49.97,63.04,51.56,63.04,2.21,3.0,2.21,0,1,South,Desktop
CUST_002896,Control,157.91,151.06,157.91,58.99,57.83,58.99,2.11,2.0,2.11,0,0,South,Mobile
CUST_000245,Control,10.61,10.3,10.61,50.98,51.28,50.98,2.1,2.0,2.1,1,1,East,Mobile
CUST_005931,Treatment,64.01,53.36,64.01,51.07,43.28,51.07,2.8,4.0,2.8,0,0,South,Desktop
CUST_004715,Control,11.36,10.65,11.36,51.69,51.17,51.69,4.25,4.0,4.25,0,1,North,Desktop
CUST_009568,Treatment,31.88,27.8,31.88,60.06,50.49,60.06,0.75,1.0,0.75,0,0,West,Desktop
CUST_003426,Control,19.06,17.72,19.06,53.09,53.58,53.09,1.08,1.0,1.08,1,1,West,Desktop
CUST_006932,Treatment,38.07,32.07,38.07,61.03,49.75,61.03,2.92,4.0,2.92,0,0,South,Desktop
CUST_006721,Treatment,22.69,20.08,22.69,62.75,52.28,62.75,0.78,1.0,0.78,0,0,West,Desktop
CUST_007411,Treatment,192.9,164.1,192.9,64.88,54.96,64.88,0.73,1.0,0.73,0,1,North,Desktop
CUST_006178,Treatment,16.69,14.1,16.69,59.63,48.82,59.63,2.21,3.0,2.21,0,1,North,Mobile
CUST_007251,Treatment,54.58,47.9,54.58,62.47,52.53,62.47,3.97,5.0,3.97,0,1,East,Desktop
CUST_005510,Treatment,32.45,27.44,32.45,53.64,43.22,53.64,0.76,1.0,0.76,0,0,West,Desktop
CUST_002002,Control,10.83,10.33,10.83,50.14,50.36,50.14,6.34,6.0,6.34,0,1,East,Tablet
CUST_000886,Control,67.05,62.27,67.05,54.01,53.31,54.01,1.05,1.0,1.05,1,0,South,Mobile
CUST_000870,Control,8.63,8.02,8.63,49.91,49.43,49.91,7.44,7.0,7.44,0,0,North,Mobile
CUST_009689,Treatment,119.2,103.77,119.2,73.74,59.97,73.74,2.95,4.0,2.95,1,1,West,Tablet
CUST_005721,Treatment,50.57,43.52,50.57,72.51,57.71,72.51,2.12,3.0,2.12,0,0,North,Mobile
CUST_000357,Control,3.32,3.13,3.32,55.59,55.82,55.59,1.07,1.0,1.07,0,0,South,Desktop
CUST_009908,Treatment,68.4,57.62,68.4,59.34,48.33,59.34,1.5,2.0,1.5,0,0,North,Tablet
CUST_005452,Treatment,49.43,42.48,49.43,63.56,50.54,63.56,0.73,1.0,0.73,0,0,North,Desktop
CUST_008194,Treatment,11.71,10.07,11.71,46.97,39.12,46.97,1.48,2.0,1.48,1,0,East,Desktop
CUST_006439,Treatment,75.41,64.1,75.41,64.45,53.35,64.45,2.25,3.0,2.25,0,0,East,Desktop
CUST_007705,Treatment,34.87,29.4,34.87,56.79,46.33,56.79,2.42,3.0,2.42,0,0,North,Desktop
CUST_001276,Control,142.18,132.64,142.18,56.05,56.39,56.05,3.19,3.0,3.19,0,0,South,Mobile
CUST_001891,Control,9.18,8.5,9.18,53.61,53.36,53.61,0.0,0.0,0.0,0,0,South,Desktop
CUST_008687,Treatment,15.54,13.28,15.54,50.97,41.86,50.97,2.18,3.0,2.18,0,1,West,Desktop
CUST_006569,Treatment,7.32,6.09,7.32,63.25,51.72,63.25,3.01,4.0,3.01,0,0,South,Desktop
CUST_009624,Treatment,14.45,12.42,14.45,55.43,45.46,55.43,1.44,2.0,1.44,0,1,East,Desktop
CUST_003564,Control,14.38,13.43,14.38,38.28,38.54,38.28,6.55,6.0,6.55,0,0,North,Desktop
CUST_005788,Treatment,98.96,82.84,98.96,54.53,44.85,54.53,0.78,1.0,0.78,0,0,West,Mobile
CUST_004959,Control,92.33,89.64,92.33,50.63,50.88,50.63,8.89,8.0,8.89,0,0,East,Mobile
CUST_001547,Control,37.11,36.03,37.11,40.22,40.38,40.22,2.18,2.0,2.18,0,0,South,Desktop
CUST_002381,Control,136.05,125.81,136.05,51.82,51.91,51.82,2.12,2.0,2.12,0,0,South,Tablet
CUST_003824,Control,95.52,91.3,95.52,57.68,58.02,57.68,6.51,6.0,6.51,0,0,North,Mobile
CUST_003233,Control,20.18,19.22,20.18,54.8,55.71,54.8,4.32,4.0,4.32,0,0,West,Mobile
CUST_008400,Treatment,323.85,274.31,323.85,64.74,53.89,64.74,1.48,2.0,1.48,0,0,South,Mobile
CUST_003307,Control,123.92,112.88,123.92,49.41,48.66,49.41,4.38,4.0,4.38,0,0,West,Mobile
CUST_000493,Control,42.34,40.5,42.34,49.6,49.2,49.6,2.18,2.0,2.18,0,0,West,Desktop
CUST_003500,Control,17.07,16.15,17.07,40.77,40.81,40.77,2.17,2.0,2.17,0,0,East,Desktop
CUST_006665,Treatment,45.17,38.17,45.17,70.1,58.16,70.1,2.14,3.0,2.14,0,1,East,Mobile
CUST_001117,Control,49.75,46.92,49.75,49.7,50.07,49.7,3.32,3.0,3.32,0,0,North,Desktop
CUST_005638,Treatment,11.48,10.01,11.48,61.79,51.4,61.79,3.7,5.0,3.7,0,0,West,Mobile
CUST_008775,Treatment,65.19,54.58,65.19,67.57,56.29,67.57,1.56,2.0,1.56,0,0,South,Desktop
CUST_006147,Treatment,141.45,120.65,141.45,58.99,48.3,58.99,2.83,4.0,2.83,0,0,East,Mobile
CUST_009868,Treatment,403.93,332.11,403.93,63.86,52.96,63.86,3.12,4.0,3.12,0,0,East,Mobile
CUST_008776,Treatment,177.39,150.95,177.39,61.95,51.22,61.95,4.35,6.0,4.35,0,0,West,Mobile
CUST_006708,Treatment,50.69,43.34,50.69,65.24,52.28,65.24,3.02,4.0,3.02,0,0,South,Tablet
CUST_009949,Treatment,76.58,66.03,76.58,55.68,45.28,55.68,3.94,5.0,3.94,1,0,South,Mobile
CUST_007966,Treatment,16.28,13.91,16.28,46.79,37.85,46.79,0.0,0.0,0.0,0,0,East,Mobile
