customer_id,revenue,clicks,conversions,session_duration,page_views,bounce_rate,time_on_site,region,device_type
CUST_005113,31.57,36.0,2.0,18.3,6.11993076605906,0.622,936.0,East,Mobile
CUST_005114,6.14,32.0,5.0,1.4,16.53889155020351,0.242,454.0,West,Desktop
CUST_005115,28.19,18.0,0.0,11.7,18.225502696434976,0.272,,East,Desktop
CUST_005116,61.76,19.0,1.0,16.5,4.794555093322063,0.386,1132.0,West,Desktop
CUST_005117,246.67,23.0,1.0,26.5,26.257440365266294,0.331,907.0,East,Tablet
CUST_005118,16.32,13.0,1.0,10.6,14.97423131420633,0.276,656.0,West,Desktop
CUST_005119,4.96,46.0,3.0,16.2,6.819827909894398,0.902,707.0,South,Desktop
CUST_005120,88.25,22.0,0.0,25.0,3.6631536648201832,0.382,1609.0,East,Desktop
CUST_005121,6.32,45.0,3.0,23.6,11.839863866798037,0.521,1779.0,South,Mobile
CUST_005122,,11.0,0.0,,7.156980521983466,0.45,,East,Desktop
CUST_005123,24.31,18.0,0.0,10.2,5.471164803874085,0.375,791.0,South,Desktop
CUST_005124,30.46,36.0,2.0,93.9,,0.107,4803.0,East,Desktop
CUST_005125,75.72,11.0,,16.2,17.315939363650074,0.294,1071.0,East,Mobile
CUST_005126,14.58,24.0,0.0,5.3,51.77340574958712,0.177,12.0,West,Desktop
CUST_005127,23.84,22.0,1.0,13.3,12.513191839905586,0.498,1086.0,East,Mobile
CUST_005128,32.55,21.0,1.0,19.4,7.73955344364829,0.428,1167.0,North,Mobile
CUST_005129,39.63,50.0,0.0,27.1,3.7332334827675457,,,North,Desktop
CUST_005130,37.24,22.0,1.0,8.9,13.900331320806634,0.325,864.0,East,Desktop
CUST_005131,55.88,9.0,0.0,,43.331673434140136,0.286,1879.0,North,Desktop
CUST_005132,91.16,27.0,3.0,10.2,42.620836784256035,0.42,848.0,East,Mobile
CUST_005133,53.05,45.0,1.0,14.5,6.394337476724073,0.478,688.0,East,Mobile
CUST_005134,57.07,18.0,2.0,11.8,37.70046496274472,0.29,701.0,South,Desktop
CUST_005135,4.96,19.0,2.0,30.5,17.643680093009657,,1933.0,East,Mobile
CUST_005136,35.17,30.0,2.0,20.2,7.070344098226294,0.062,1273.0,North,Desktop
CUST_005137,58.87,12.0,1.0,,36.75260415374094,0.471,1232.0,North,Mobile
CUST_005138,79.42,29.0,1.0,9.4,14.802090926663897,0.518,307.0,East,Tablet
CUST_005139,14.43,46.0,2.0,19.2,,0.824,1384.0,South,Mobile
CUST_005140,15.02,32.0,1.0,5.5,13.718679555714912,0.022,,South,Mobile
CUST_005141,16.63,20.0,0.0,0.0,10.038894971038255,0.606,85.0,North,Mobile
CUST_005142,63.04,12.0,1.0,11.4,7.630154659202049,0.505,1274.0,East,Tablet
CUST_005143,114.51,21.0,2.0,25.9,12.666968670219768,0.398,1299.0,South,Mobile
CUST_005144,20.31,19.0,0.0,11.7,14.789984260044475,0.527,748.0,West,Desktop
CUST_005145,98.45,26.0,0.0,20.3,10.273454455950601,0.204,1164.0,South,Desktop
CUST_005146,38.4,16.0,0.0,36.0,10.877524153487677,0.19,2504.0,South,Desktop
CUST_005147,,17.0,0.0,14.3,50.69595955759241,0.536,1154.0,North,Desktop
CUST_005148,25.7,,2.0,29.2,32.18692580510125,0.6,1543.0,South,Desktop
CUST_005149,81.12,27.0,1.0,0.0,31.08746346615777,0.459,0.0,West,Desktop
CUST_005150,48.94,33.0,0.0,10.3,10.157820788357496,0.771,763.0,West,Desktop
CUST_005151,,34.0,2.0,19.0,22.807641900647912,,1156.0,North,Desktop
CUST_005152,11.91,17.0,0.0,13.9,30.478722287701462,0.875,864.0,East,Mobile
CUST_005153,61.67,28.0,1.0,19.5,10.686327472236501,0.835,1825.0,South,Desktop
CUST_005154,17.55,,0.0,7.1,25.279176407884872,0.335,401.0,East,Mobile
CUST_005155,11.67,12.0,1.0,31.5,33.92868405125443,0.375,2175.0,North,Mobile
CUST_005156,32.69,18.0,2.0,27.3,17.698607946437757,0.462,1927.0,South,Desktop
CUST_005157,39.05,21.0,1.0,119.9,11.026211523553483,0.177,6922.0,South,Tablet
CUST_005158,1098.62,24.0,0.0,7.0,11.975060198810237,0.132,545.0,South,Desktop
CUST_005159,26.55,11.0,0.0,15.1,29.88549092151865,0.057,1055.0,North,Desktop
CUST_005160,8.53,19.0,1.0,23.5,35.40031795701443,0.458,1008.0,West,Desktop
CUST_005161,45.95,43.0,0.0,10.4,61.913966814157355,0.561,968.0,West,Mobile
CUST_005162,2.75,13.0,0.0,27.2,5.4334583271196335,0.306,1705.0,West,Desktop
CUST_005163,29.66,24.0,1.0,18.3,11.443151612530187,0.461,1203.0,North,Desktop
CUST_005164,33.76,15.0,1.0,13.8,7.552075910640442,0.453,1018.0,East,Mobile
CUST_005165,85.93,25.0,1.0,22.8,17.710302747888623,0.473,1719.0,West,Mobile
CUST_005166,106.52,28.0,0.0,8.6,6.850424846368516,0.543,245.0,West,Mobile
CUST_005167,18.1,18.0,2.0,12.6,14.187993120853646,0.543,1282.0,South,Mobile
CUST_005168,27.64,30.0,0.0,10.6,3.1245504316279775,0.374,950.0,South,Tablet
CUST_005169,,26.0,2.0,2.1,4.863917218841393,0.614,0.0,South,Mobile
CUST_005170,8.55,22.0,1.0,0.0,8.478027242951152,0.307,0.0,East,Desktop
CUST_005171,48.03,23.0,1.0,7.9,10.75126297530414,0.468,762.0,West,Tablet
CUST_005172,7.18,26.0,1.0,9.2,20.17783840533391,0.356,608.0,North,Desktop
CUST_005173,20.13,17.0,0.0,20.3,14.752585165010723,,1309.0,South,Desktop
CUST_005174,10.03,25.0,3.0,12.1,8.09822453102111,0.425,605.0,West,Mobile
CUST_005175,64.05,47.0,2.0,20.1,9.855924877490983,0.238,1119.0,North,Desktop
CUST_005176,287.64,30.0,1.0,2.0,3.3761911857084805,0.356,0.0,West,Mobile
CUST_005177,6.95,16.0,1.0,17.7,33.230873175174715,0.397,738.0,East,Mobile
CUST_005178,3.58,19.0,0.0,3.3,44.31297443059801,0.565,225.0,North,Desktop
CUST_005179,28.51,38.0,3.0,11.1,13.759036718071613,0.109,1233.0,South,Tablet
CUST_005180,33.75,14.0,0.0,22.7,23.934459368779667,,1048.0,South,Mobile
CUST_005181,43.05,35.0,5.0,12.3,6.514288922022522,0.26,1259.0,East,Mobile
CUST_005182,19.38,21.0,2.0,,6.4496161523615205,0.048,679.0,North,Mobile
CUST_005183,26.03,25.0,2.0,25.0,3.3256557418615147,0.497,1481.0,North,Mobile
CUST_005184,51.47,24.0,2.0,22.2,6.077857707195861,,1569.0,North,Desktop
CUST_005185,115.41,14.0,0.0,26.6,6.604780569796264,0.48,1894.0,West,Desktop
CUST_005186,3.17,27.0,2.0,5.0,9.637575040995632,0.317,284.0,East,Tablet
CUST_005187,,60.0,3.0,0.7,24.400346358711936,0.252,0.0,West,Mobile
CUST_005188,42.8,18.0,1.0,27.1,7.601672444095879,0.459,1246.0,West,Mobile
CUST_005189,11.01,11.0,0.0,4.6,8.451085285451658,0.162,0.0,North,Desktop
CUST_005190,264.38,32.0,0.0,58.6,7.2672071022560845,0.207,3673.0,South,Mobile
CUST_005191,15.45,16.0,0.0,57.1,20.48472178297705,0.419,3445.0,East,Mobile
CUST_005192,31.51,16.0,1.0,9.7,8.66823426425259,0.63,737.0,East,Mobile
CUST_005193,,9.0,0.0,5.2,55.149255131730754,0.311,0.0,East,Mobile
CUST_005194,16.29,14.0,1.0,12.1,22.90538612622917,0.347,1049.0,North,Desktop
CUST_005195,3.61,17.0,0.0,22.4,9.590343085106547,0.428,1194.0,West,Desktop
CUST_005196,19.8,43.0,3.0,10.4,21.5072337474091,,323.0,North,Tablet
CUST_005197,113.9,32.0,,5.2,24.982755076089703,0.323,0.0,South,Mobile
CUST_005198,22.1,30.0,1.0,15.7,11.510661137583691,0.384,882.0,South,Desktop
CUST_005199,11.99,17.0,2.0,,7.549185856192476,0.256,67.0,South,Desktop
CUST_005200,100.57,21.0,0.0,17.4,17.652445830586593,0.65,1120.0,East,Desktop
CUST_005201,22.27,19.0,1.0,19.9,15.42664714215898,,1465.0,North,Mobile
CUST_005202,17.95,30.0,4.0,11.3,11.592427034927141,0.519,664.0,South,Desktop
CUST_005203,39.62,20.0,0.0,21.5,9.04324979036462,0.361,1405.0,West,Mobile
CUST_005204,83.5,12.0,0.0,14.4,4.873833229923296,0.603,,North,Desktop
CUST_005205,577.12,31.0,1.0,12.8,66.87467197717552,0.343,722.0,West,Mobile
CUST_005206,89.36,27.0,1.0,6.7,8.735458612976625,0.295,0.0,North,Desktop
CUST_005207,133.19,25.0,0.0,22.6,74.40037884872244,0.516,1341.0,West,Desktop
CUST_005208,18.04,23.0,2.0,11.2,27.50758304062954,0.45,581.0,North,Desktop
CUST_005209,9.67,32.0,1.0,12.9,4.440343009249322,0.416,426.0,North,Tablet
CUST_005210,248.68,24.0,1.0,20.4,8.967115530204019,0.307,1213.0,West,Mobile
CUST_005211,37.66,18.0,1.0,8.2,5.695898281695185,0.453,667.0,South,Tablet
CUST_005212,9.08,44.0,4.0,8.9,4.302414707104382,0.424,210.0,West,Desktop
CUST_005213,,13.0,2.0,15.1,14.501824720648452,0.42,662.0,South,Desktop
CUST_005214,53.47,,2.0,2.2,32.749163607382854,0.786,218.0,South,Desktop
CUST_005215,51.03,31.0,5.0,18.0,33.56612846037746,0.324,1671.0,South,Mobile
CUST_005216,60.65,13.0,1.0,14.7,14.906051135459863,0.51,544.0,North,Mobile
CUST_005217,46.95,40.0,3.0,1.7,33.87100085760932,0.458,476.0,East,Tablet
CUST_005218,18.02,27.0,3.0,0.0,6.642809032952143,0.358,,South,Desktop
CUST_005219,17.87,21.0,2.0,10.6,17.474830722523162,0.043,172.0,North,Desktop
CUST_005220,140.39,27.0,0.0,11.8,,0.493,795.0,West,Desktop
CUST_005221,281.95,24.0,2.0,25.0,17.014641738131434,0.208,1503.0,North,Desktop
CUST_005222,33.65,15.0,1.0,31.8,40.43471650083818,,2203.0,North,Desktop
CUST_005223,25.28,33.0,1.0,8.2,8.108179190518442,0.413,772.0,East,Desktop
CUST_005224,10.86,18.0,0.0,8.2,8.278713172126066,0.682,924.0,West,Mobile
CUST_005225,1121.91,35.0,3.0,26.4,8.139114780912456,0.51,1086.0,East,Mobile
CUST_005226,9.13,22.0,0.0,18.0,4.289709249838285,0.156,868.0,South,Mobile
CUST_005227,19.79,9.0,0.0,43.4,24.233915485558896,0.84,2396.0,West,Desktop
CUST_005228,54.54,17.0,1.0,13.3,3.1269093327198387,0.179,698.0,West,Desktop
CUST_005229,68.05,16.0,1.0,22.9,7.7833730530678835,0.752,1312.0,North,Tablet
CUST_005230,104.53,13.0,0.0,33.9,2.9556287694980856,,2031.0,West,Mobile
CUST_005231,289.78,17.0,1.0,5.2,6.254876149750641,0.718,492.0,West,Desktop
CUST_005232,60.79,35.0,1.0,7.3,11.104061742929838,0.517,300.0,West,Desktop
CUST_005233,9.33,20.0,2.0,18.4,21.622399178553806,0.154,1008.0,North,Desktop
CUST_005234,24.33,31.0,2.0,14.6,11.364838456571634,0.083,801.0,West,Mobile
CUST_005235,47.91,,0.0,16.3,20.15770145872807,0.342,1392.0,West,Mobile
CUST_005236,396.18,27.0,1.0,8.9,7.441319546327636,0.227,171.0,West,Desktop
CUST_005237,6.19,25.0,1.0,14.7,2.792315851884241,0.484,613.0,West,Mobile
CUST_005238,140.2,34.0,,12.1,22.575595025100828,0.321,663.0,South,Desktop
CUST_005239,41.1,26.0,3.0,19.3,5.676856504226941,0.322,1004.0,West,Mobile
CUST_005240,90.5,46.0,0.0,22.5,23.60299010625305,0.386,1525.0,South,Tablet
CUST_005241,29.3,33.0,3.0,3.0,12.26010101042774,0.622,38.0,South,Mobile
CUST_005242,12.05,22.0,1.0,25.1,24.98984931599673,0.565,1372.0,North,Tablet
CUST_005243,81.54,,3.0,15.2,16.267074169749915,0.664,1144.0,North,Mobile
CUST_005244,72.63,19.0,1.0,22.6,7.6524952885853095,0.759,1683.0,West,Desktop
CUST_005245,106.32,23.0,4.0,13.6,15.04458302999613,0.588,1192.0,South,Desktop
CUST_005246,32.59,19.0,3.0,23.7,6.887895699143453,0.67,1709.0,East,Desktop
CUST_005247,16.12,20.0,1.0,22.0,,0.247,1489.0,East,Mobile
CUST_005248,5.1,27.0,0.0,18.3,,0.324,901.0,South,Mobile
CUST_005249,88.52,25.0,1.0,15.4,7.152331799800904,0.593,355.0,West,Mobile
CUST_005250,55.07,27.0,2.0,19.1,24.793888334038577,0.612,916.0,North,Desktop
CUST_005251,10.39,15.0,1.0,30.4,9.45638649070761,0.65,1510.0,South,Tablet
CUST_005252,17.35,,,23.8,4.388627806924871,0.748,1002.0,West,Desktop
CUST_005253,18.91,8.0,0.0,20.3,16.788731047903664,0.287,1474.0,West,Desktop
CUST_005254,5.59,25.0,0.0,10.6,11.629979184043068,0.819,479.0,South,Mobile
CUST_005255,12.41,24.0,1.0,10.0,7.2109388216483445,0.705,386.0,North,Tablet
CUST_005256,8.49,12.0,1.0,9.1,43.39983049906877,0.405,743.0,North,Desktop
CUST_005257,20.19,15.0,0.0,,16.93237981099655,0.38,0.0,North,Desktop
CUST_005258,13.65,20.0,1.0,21.8,8.710146036888823,,1444.0,West,Desktop
CUST_005259,4.7,15.0,0.0,16.1,15.349307159754158,0.414,984.0,South,Mobile
CUST_005260,375.07,13.0,0.0,17.8,9.132755399937897,0.367,973.0,West,Desktop
CUST_005261,148.87,17.0,0.0,2.0,16.986129050314634,0.588,287.0,North,Desktop
CUST_005262,13.0,40.0,6.0,8.9,7.8136137637156295,0.181,713.0,North,Desktop
CUST_005263,45.92,26.0,2.0,14.0,12.42685135365913,0.54,505.0,West,Tablet
CUST_005264,,21.0,1.0,5.5,14.677023329188458,0.266,397.0,South,Desktop
CUST_005265,138.28,,2.0,5.7,6.599502816524287,0.549,0.0,North,Tablet
CUST_005266,12.4,25.0,0.0,7.3,10.700098024101898,0.411,463.0,South,Mobile
CUST_005267,122.8,17.0,0.0,19.1,77.58686989643317,0.348,575.0,West,Mobile
CUST_005268,17.16,22.0,3.0,,38.44235928337515,0.178,0.0,South,Tablet
CUST_005269,6.67,28.0,,13.6,20.73894222671859,0.315,719.0,East,Desktop
CUST_005270,78.96,8.0,0.0,27.2,,0.05,1642.0,South,Mobile
CUST_005271,155.85,22.0,1.0,23.5,25.711548061333477,0.418,1393.0,West,Desktop
CUST_005272,739.14,37.0,0.0,24.0,23.877486865351344,0.671,1947.0,East,Mobile
CUST_005273,7.85,,0.0,12.2,5.7053710716052155,0.239,1325.0,North,Desktop
CUST_005274,76.61,33.0,5.0,30.6,10.539213232408699,0.886,1560.0,North,Mobile
CUST_005275,,12.0,0.0,10.4,,0.453,812.0,West,Tablet
CUST_005276,84.78,30.0,3.0,18.6,9.653322943034258,0.693,,East,Desktop
CUST_005277,71.5,17.0,0.0,19.2,11.884527654802442,0.292,1012.0,East,Desktop
CUST_005278,7.28,48.0,2.0,6.2,13.415428084093815,0.105,191.0,East,Mobile
CUST_005279,13.05,21.0,3.0,0.0,27.683329348033958,0.089,42.0,North,Desktop
CUST_005280,36.41,26.0,2.0,22.1,39.782697222785124,0.024,1251.0,North,Desktop
CUST_005281,15.34,22.0,,7.6,14.284785064036047,0.64,344.0,South,Desktop
CUST_005282,73.03,31.0,1.0,14.3,1.2988244254701695,0.571,1284.0,North,Desktop
CUST_005283,113.55,28.0,0.0,18.2,19.552959464208676,0.382,528.0,North,Mobile
CUST_005284,68.0,38.0,5.0,14.8,12.454145515474638,0.47,833.0,West,Mobile
CUST_005285,231.03,25.0,0.0,20.4,11.458055844968468,0.157,785.0,West,Desktop
CUST_005286,54.54,12.0,2.0,18.7,20.97679791463956,0.34,937.0,South,Desktop
CUST_005287,7.69,24.0,2.0,19.3,11.364413674294546,0.385,1416.0,South,Mobile
CUST_005288,170.04,37.0,5.0,18.0,24.45409930155034,0.423,652.0,East,Desktop
CUST_005289,16.02,31.0,2.0,3.4,35.30026356526511,,213.0,North,Desktop
CUST_005290,98.74,7.0,0.0,15.2,44.68471533469899,0.482,451.0,East,Mobile
CUST_005291,218.87,25.0,0.0,18.8,10.66144900495927,0.546,689.0,North,Desktop
CUST_005292,57.28,23.0,2.0,,16.678630489328295,0.537,2220.0,West,Mobile
CUST_005293,5.5,24.0,1.0,18.2,28.720500730926204,,1204.0,South,Desktop
CUST_005294,11.0,21.0,1.0,13.6,19.86596091354895,0.305,1253.0,South,Desktop
CUST_005295,161.95,11.0,0.0,20.4,,0.756,1161.0,West,Desktop
CUST_005296,27.03,40.0,1.0,9.6,8.668289144898285,0.576,340.0,West,Desktop
CUST_005297,36.43,24.0,3.0,26.3,5.890014876397777,0.094,1316.0,East,Mobile
CUST_005298,82.32,23.0,2.0,14.3,2.9775967177129665,0.235,,North,Mobile
CUST_005299,,41.0,2.0,13.1,13.319309390539436,0.258,859.0,West,Tablet
CUST_005300,46.27,19.0,1.0,3.5,,0.412,0.0,West,Mobile
CUST_005301,25.78,18.0,0.0,11.3,5.295024897698241,0.62,506.0,East,Desktop
CUST_005302,22.76,36.0,4.0,14.3,64.61740018775677,0.189,,East,Mobile
CUST_005303,92.71,15.0,0.0,28.8,20.709334894626792,0.522,1791.0,South,Desktop
CUST_005304,64.35,22.0,1.0,11.8,6.293551852185529,0.33,523.0,West,Mobile
CUST_005305,,22.0,1.0,14.4,16.471028136482637,0.383,,South,Tablet
CUST_005306,121.33,30.0,2.0,20.6,5.878593457785035,0.286,1295.0,East,Desktop
CUST_005307,,33.0,,8.4,12.3897345910363,0.478,368.0,South,Mobile
CUST_005308,11.92,,0.0,11.2,19.162089645826573,0.587,432.0,West,Tablet
CUST_005309,13.32,22.0,1.0,25.3,13.424007345139703,0.327,1420.0,North,Desktop
CUST_005310,,23.0,0.0,2.9,,0.242,0.0,East,Tablet
CUST_005311,23.88,23.0,0.0,9.5,11.795915196913722,0.29,351.0,West,Mobile
CUST_005312,145.54,8.0,0.0,17.9,,0.137,1168.0,East,Desktop
CUST_005313,12.6,30.0,2.0,18.1,5.639069467638144,0.181,1231.0,West,Desktop
CUST_005314,41.52,17.0,0.0,36.1,9.26800108714868,0.764,1997.0,East,Desktop
CUST_005315,15.06,25.0,0.0,16.3,7.9299487186002136,,750.0,West,Desktop
CUST_005316,24.23,25.0,2.0,10.2,11.507727290446052,0.176,775.0,South,Mobile
CUST_005317,5.41,31.0,1.0,11.6,11.889659713616794,0.67,1006.0,West,Desktop
CUST_005318,25.42,33.0,0.0,24.0,5.355776369633381,0.346,1418.0,West,Desktop
CUST_005319,,7.0,0.0,9.5,7.864622992057825,0.23,985.0,West,Mobile
CUST_005320,63.33,12.0,1.0,13.4,5.01711029497734,0.312,767.0,South,Mobile
CUST_005321,43.29,11.0,1.0,22.3,23.756121931053823,0.531,840.0,South,Mobile
CUST_005322,7.86,,2.0,,11.60002884696145,0.31,611.0,West,Desktop
CUST_005323,121.64,25.0,1.0,19.7,2.5189757794450136,0.184,1038.0,West,Mobile
CUST_005324,42.62,,0.0,2.8,19.523730369536974,0.635,432.0,South,Desktop
CUST_005325,42.02,16.0,0.0,7.0,14.742667496023762,0.574,159.0,South,Desktop
CUST_005326,32.75,12.0,0.0,10.6,29.623785728042076,0.679,1059.0,West,Mobile
CUST_005327,17.79,8.0,1.0,3.5,15.51931812499888,0.604,0.0,North,Mobile
CUST_005328,43.01,24.0,1.0,6.0,6.820342872329477,0.15,0.0,South,Mobile
CUST_005329,58.6,33.0,,9.8,15.205598950802152,0.555,1163.0,South,Desktop
CUST_005330,4.07,14.0,2.0,31.9,7.867850064196343,0.284,1535.0,North,Desktop
CUST_005331,324.29,15.0,,18.2,12.397938883342261,0.64,1074.0,West,Mobile
CUST_005332,24.39,15.0,1.0,21.6,127.13331355989172,0.403,1789.0,West,Desktop
CUST_005333,45.03,12.0,,20.4,31.92451840047212,0.123,1377.0,East,Mobile
CUST_005334,138.65,20.0,0.0,0.0,35.76556758677239,0.46,90.0,North,Desktop
CUST_005335,13.12,13.0,0.0,16.0,6.67018213816417,0.386,887.0,North,Mobile
CUST_005336,18.22,,0.0,10.8,29.195323961992063,0.161,1283.0,North,Desktop
CUST_005337,17.9,18.0,3.0,2.3,10.42982440567442,0.686,491.0,North,Desktop
CUST_005338,12.66,15.0,2.0,18.6,31.094800350802366,0.321,1621.0,South,Tablet
CUST_005339,21.83,19.0,0.0,0.3,35.98963879252157,0.582,91.0,North,Desktop
CUST_005340,83.51,28.0,0.0,14.9,4.626876562156309,0.109,1522.0,East,Desktop
CUST_005341,9.35,32.0,0.0,12.6,7.5996070206947355,0.521,868.0,South,Mobile
CUST_005342,55.33,37.0,4.0,7.9,5.444135009564174,0.345,252.0,South,Desktop
CUST_005343,4.3,9.0,0.0,22.7,23.422235739594598,,1318.0,West,Desktop
CUST_005344,,28.0,0.0,13.5,6.246092965194067,0.144,863.0,West,Desktop
CUST_005345,22.3,26.0,2.0,16.8,12.31538855168002,0.189,1312.0,North,Mobile
CUST_005346,247.11,16.0,1.0,20.4,9.019780983900288,0.598,821.0,South,Mobile
CUST_005347,23.81,16.0,1.0,21.5,58.57315366524186,0.586,1641.0,North,Desktop
CUST_005348,2.36,20.0,0.0,,11.354478544274418,0.208,641.0,West,Desktop
CUST_005349,,13.0,1.0,7.8,15.125322742424832,0.613,833.0,East,Mobile
CUST_005350,34.5,29.0,0.0,14.2,15.097005729746732,0.088,952.0,North,Tablet
CUST_005351,,28.0,1.0,21.1,6.477664875597701,,1189.0,South,Mobile
CUST_005352,51.96,21.0,0.0,10.1,,0.123,267.0,East,Desktop
CUST_005353,40.49,,1.0,18.7,11.935369742705344,0.414,780.0,West,Desktop
CUST_005354,133.58,13.0,0.0,9.8,,0.354,468.0,West,Mobile
CUST_005355,17.33,19.0,0.0,21.5,43.76924073571805,0.23,1672.0,West,Mobile
CUST_005356,96.92,4.0,0.0,14.3,32.63593696449318,0.536,1022.0,West,Mobile
CUST_005357,4.67,10.0,,6.5,38.00882242717332,0.101,484.0,West,Tablet
CUST_005358,11.18,33.0,1.0,35.8,9.922892936615874,0.329,1854.0,South,Mobile
CUST_005359,3.79,40.0,1.0,16.1,36.334137816062004,0.221,1222.0,West,Desktop
CUST_005360,23.81,31.0,3.0,0.0,39.056308969136964,0.334,0.0,West,Mobile
CUST_005361,31.33,13.0,0.0,7.6,3.8168178128564794,0.542,260.0,South,Desktop
CUST_005362,37.97,28.0,1.0,25.9,8.997917929548763,0.198,1295.0,East,Desktop
CUST_005363,35.67,45.0,3.0,21.6,21.814837759539763,0.196,1716.0,North,Desktop
CUST_005364,10.88,16.0,0.0,24.7,11.343688380444664,,1308.0,North,Desktop
CUST_005365,26.36,17.0,,12.3,10.318866950025305,,1097.0,North,Desktop
CUST_005366,5.49,42.0,2.0,21.4,5.45742379714658,0.309,1374.0,East,Mobile
CUST_005367,170.01,22.0,1.0,12.8,9.982956692723876,0.556,1031.0,East,Desktop
CUST_005368,23.0,,,17.8,30.913017421405094,0.675,597.0,West,Mobile
CUST_005369,18.42,15.0,2.0,4.7,,0.616,,North,Desktop
CUST_005370,222.9,11.0,0.0,12.9,19.300059868860654,0.659,737.0,West,Tablet
CUST_005371,7.46,22.0,1.0,0.0,79.07315505431647,,546.0,East,Mobile
CUST_005372,,26.0,3.0,14.1,14.678734843741083,0.269,350.0,West,Desktop
CUST_005373,8.89,20.0,2.0,,23.65051301376296,0.051,937.0,West,Desktop
CUST_005374,30.53,29.0,2.0,16.6,19.333340964101485,0.673,1336.0,West,Desktop
CUST_005375,55.59,28.0,2.0,6.1,28.880235044643545,0.802,932.0,East,Mobile
CUST_005376,80.45,28.0,2.0,14.3,18.982104201145916,0.339,1272.0,West,Mobile
CUST_005377,725.16,22.0,4.0,40.0,5.846232732598333,0.317,2566.0,North,Desktop
CUST_005378,2.23,21.0,3.0,13.5,18.66134192774985,0.436,989.0,South,Desktop
CUST_005379,68.75,17.0,0.0,10.1,17.41977788681031,0.379,656.0,West,Mobile
CUST_005380,16.97,13.0,0.0,15.9,5.818479317318594,0.351,580.0,South,Desktop
CUST_005381,16.38,33.0,0.0,0.0,10.761969985184589,0.121,0.0,West,Mobile
CUST_005382,15.74,,0.0,11.8,9.11086645246628,0.192,969.0,West,Mobile
CUST_005383,11.13,36.0,5.0,14.5,7.092654011858821,0.583,1135.0,East,Desktop
CUST_005384,249.99,14.0,0.0,16.6,5.056111397384292,0.116,1041.0,North,Mobile
CUST_005385,90.99,30.0,2.0,23.5,34.2991983531783,0.167,776.0,East,Mobile
CUST_005386,34.05,16.0,0.0,18.2,15.498492283646968,0.205,1056.0,South,Desktop
CUST_005387,167.54,17.0,1.0,5.8,16.62824323707987,0.198,664.0,South,Mobile
CUST_005388,5.39,16.0,1.0,0.0,14.59908992444035,0.312,363.0,South,Desktop
CUST_005389,6.71,15.0,2.0,23.0,31.339434738324382,0.377,1503.0,West,Mobile
CUST_005390,2.43,23.0,0.0,10.1,10.391446941827747,0.037,416.0,North,Desktop
CUST_005391,14.31,32.0,3.0,17.3,19.65537376271108,0.249,680.0,South,Mobile
CUST_005392,40.21,39.0,2.0,27.0,79.05842223802323,0.534,1610.0,South,Desktop
CUST_005393,37.47,10.0,0.0,17.2,9.465324727836963,0.386,1030.0,East,Desktop
CUST_005394,39.62,52.0,0.0,2.6,18.8194795711017,0.214,266.0,East,Desktop
CUST_005395,6.09,16.0,0.0,17.6,16.197535530905327,0.495,881.0,South,Mobile
CUST_005396,86.82,28.0,,13.0,18.78720987696588,0.293,762.0,West,Mobile
CUST_005397,44.15,23.0,0.0,3.8,3.9703465962904585,0.477,327.0,North,Mobile
CUST_005398,79.81,12.0,0.0,22.7,16.902221122437314,0.12,1470.0,South,Mobile
CUST_005399,3.42,23.0,0.0,17.8,,0.312,941.0,West,Desktop
CUST_005400,48.12,29.0,1.0,30.3,5.436735582230849,0.591,1528.0,South,Mobile
CUST_005401,7.96,18.0,0.0,15.3,62.34691030726746,0.305,1687.0,South,Mobile
CUST_005402,20.56,17.0,0.0,9.3,36.31810065933721,0.257,424.0,South,Desktop
CUST_005403,62.88,16.0,0.0,17.8,29.591480190137652,0.312,1530.0,North,Mobile
CUST_005404,36.94,43.0,4.0,12.7,9.708100355694684,0.568,609.0,South,Desktop
CUST_005405,11.92,50.0,1.0,25.3,6.587852080463475,0.623,1476.0,South,Mobile
CUST_005406,33.37,,0.0,15.8,8.910776454454387,0.732,994.0,South,Mobile
CUST_005407,,10.0,0.0,95.4,10.014282280602641,0.354,5803.0,North,Mobile
CUST_005408,131.67,21.0,1.0,16.6,17.42854960590196,0.462,672.0,North,Desktop
CUST_005409,25.88,29.0,0.0,17.5,16.695042834003946,0.37,1609.0,South,Desktop
CUST_005410,126.76,25.0,0.0,16.8,19.45461756937734,0.324,1056.0,East,Desktop
CUST_005411,17.6,21.0,7.0,12.7,,0.877,569.0,West,Mobile
CUST_005412,17.67,17.0,0.0,15.7,22.882055951861688,0.129,1358.0,South,Desktop
CUST_005413,13.24,16.0,1.0,10.5,11.417062269295753,0.498,1032.0,West,Desktop
CUST_005414,,28.0,2.0,17.0,80.6362590959945,0.279,879.0,West,Mobile
CUST_005415,14.14,27.0,0.0,7.6,27.928288464951876,0.322,546.0,North,Desktop
CUST_005416,71.77,,2.0,8.7,19.419559151173118,0.441,288.0,West,Desktop
CUST_005417,20.93,11.0,1.0,30.7,5.288233745581631,0.115,1868.0,North,Mobile
CUST_005418,3.09,28.0,2.0,10.8,14.541872573673169,,524.0,North,Mobile
CUST_005419,16.7,24.0,0.0,18.2,3.1279780945521525,0.066,807.0,West,Mobile
CUST_005420,8.05,23.0,1.0,2.0,4.1622120003971395,0.128,0.0,West,Mobile
